序号,Institution,Country/Region,Count（Geometric mean count of papers published across all areas）,Faculty（Number of faculty who have published in these areas）
83,University of Wisconsin - Madison,United States,1.2,3
83,Université Laval,Canada,1.2,3
83,Université Paris Dauphine,France,1.2,1
83,VU Amsterdam,Netherlands,1.2,3
83,Weizmann Institute of Science,Israel,1.2,4
83,West Virginia University,United States,1.2,2
83,Yale University,United States,1.2,2
124,Aalborg University,Denmark,1.1,1
124,Aalto University,Finland,1.1,2
124,Aarhus University,Denmark,1.1,1
124,Baylor University,United States,1.1,1
124,Brandeis University,United States,1.1,1
124,Brigham Young University,United States,1.1,2
124,CWI,Netherlands,1.1,2
124,Carleton University,Canada,1.1,1
124,Chinese Academy of Sciences,China,1.1,2
124,City University of London,United Kingdom,1.1,1
124,Dartmouth College,United States,1.1,1
124,Drexel University,United States,1.1,2
124,ETS Montreal,Canada,1.1,1
124,Ecole Normale Superieure de Cachan,France,1.1,1
124,Florida Atlantic University,United States,1.1,1
124,Florida State University,United States,1.1,1
124,Friedrich Schiller University Jena,Germany,1.1,1
124,Goethe University Frankfurt,Germany,1.1,1
124,Goldsmiths University of London,United Kingdom,1.1,1
124,Hasso Plattner Institute,Germany,1.1,1
124,Heriot-Watt University,United Kingdom,1.1,1
124,Hong Kong Baptist University,Hong Kong,1.1,1
124,IISc Bangalore,India,1.1,1
124,IIT Bombay,India,1.1,3
124,INSAIT,Bulgaria,1.1,1
124,JKU Linz,Austria,1.1,1
124,KTH Royal Inst. of Technology,Sweden,1.1,1
124,Korea University,South Korea,1.1,1
124,Maastricht University,Netherlands,1.1,1
124,Maynooth University,Ireland,1.1,1
124,McGill University,Canada,1.1,1
124,Memorial Univ. of Newfoundland,Canada,1.1,1
124,Michigan State University,United States,1.1,1
124,Mississippi State University,United States,1.1,1
124,Monash University,Australia,1.1,2
124,NYU Abu Dhabi,United Arab Emirates,1.1,1
124,Nanjing University,China,1.1,2
124,Nanyang Technological University,Singapore,1.1,2
124,National Taiwan University,Taiwan,1.1,2
124,New York Tech,United States,1.1,1
124,POSTECH,South Korea,1.1,1
124,Purdue University,United States,1.1,1
124,Queen Mary University of London,United Kingdom,1.1,1
124,RMIT University,Australia,1.1,2
124,Renmin University of China,China,1.1,1
124,Rensselaer Polytechnic Institute,United States,1.1,1
124,Rochester Inst. of Technology,United States,1.1,1
124,Royal Military College of Canada,Canada,1.1,1
124,SUSTech,China,1.1,1
124,Saarland University,Germany,1.1,2
124,Sapienza University of Rome,Italy,1.1,2
124,Singapore Management University,Singapore,1.1,1
124,Stevens Institute of Technology,United States,1.1,1
124,Sun Yat-sen University,China,1.1,1
124,TU Braunschweig,Germany,1.1,1
124,Tampere University,Finland,1.1,1
124,Texas State University,United States,1.1,1
124,Texas Tech University,United States,1.1,1
124,Tsinghua University,China,1.1,1
124,UCCS,United States,1.1,1
124,UFPE,Brazil,1.1,1
124,UFPR,Brazil,1.1,2
124,UFRGS,Brazil,1.1,1
124,Univ. of California - Merced,United States,1.1,1
124,Univ. of Modena and Reggio Emilia,Italy,1.1,2
124,Univ. of Wisconsin - Milwaukee,United States,1.1,1
124,University of Basel,Switzerland,1.1,1
124,University of Bath,United Kingdom,1.1,1
124,University of Bonn,Germany,1.1,2
124,University of Bremen,Germany,1.1,2
124,University of Cape Town,South Africa,1.1,1
124,University of Chicago,United States,1.1,1
124,University of Colorado Boulder,United States,1.1,2
124,University of Copenhagen,Denmark,1.1,1
124,University of Crete,Greece,1.1,2
124,University of Duisburg-Essen,Germany,1.1,1
124,University of Freiburg,Germany,1.1,2
124,University of Fribourg,Switzerland,1.1,1
124,University of Groningen,Netherlands,1.1,1
124,University of Guelph,Canada,1.1,1
124,University of Göttingen,Germany,1.1,1
124,University of Hawaii at Manoa,United States,1.1,1
124,University of Helsinki,Finland,1.1,2
124,University of Kentucky,United States,1.1,1
124,University of Kiel,Germany,1.1,1
124,University of Klagenfurt,Austria,1.1,2
124,University of Konstanz,Germany,1.1,1
124,University of Leipzig,Germany,1.1,2
124,University of Liverpool,United Kingdom,1.1,1
124,University of Luxembourg,Luxembourg,1.1,1
124,University of Mainz,Germany,1.1,1
124,University of Mannheim,Germany,1.1,1
124,University of Melbourne,Australia,1.1,1
124,University of Miami,United States,1.1,1
124,University of Nebraska,United States,1.1,1
124,University of Nevada,United States,1.1,1
124,University of North Carolina,United States,1.1,1
124,University of Oklahoma,United States,1.1,1
124,University of Padova,Italy,1.1,2
124,University of Passau,Germany,1.1,1
124,University of Potsdam,Germany,1.1,1
124,University of Sheffield,United Kingdom,1.1,2
124,University of South Carolina,United States,1.1,2
124,University of Southampton,United Kingdom,1.1,3
124,University of Strathclyde,United Kingdom,1.1,1
124,University of Sussex,United Kingdom,1.1,2
124,University of Tennessee,United States,1.1,1
124,University of Texas at Arlington,United States,1.1,1
124,University of Tsukuba,Japan,1.1,2
124,University of Tübingen,Germany,1.1,2
124,University of Utah,United States,1.1,2
124,University of Western Australia,Australia,1.1,1
124,University of Wollongong,Australia,1.1,2
124,Université Jean Monnet,France,1.1,1
124,Université de Sherbrooke,Canada,1.1,1
124,Uppsala University,Sweden,1.1,2
124,Vanderbilt University,United States,1.1,1
124,VinUniversity,Vietnam,1.1,1
124,Virginia Tech,United States,1.1,1
124,Waseda University,Japan,1.1,1
124,Western Sydney University,Australia,1.1,1
124,Worcester Polytechnic Institute,United States,1.1,1
124,Xi'an Jiaotong University,China,1.1,2
124,Xiamen University,China,1.1,1
248,BUPT,China,1.0,1
248,Durham University,United Kingdom,1.0,1
248,East China Normal University,China,1.0,1
248,Fudan University,China,1.0,1
248,Georgetown University,United States,1.0,1
248,Hacettepe University,Turkey,1.0,1
248,KAIST,South Korea,1.0,1
248,KU Leuven,Belgium,1.0,1
248,Keio University,Japan,1.0,1
248,LMU Munich,Germany,1.0,1
248,Loughborough University,United Kingdom,1.0,1
248,Soochow University,China,1.0,1
248,TOBB ETÜ,Turkey,1.0,1
248,TU Darmstadt,Germany,1.0,1
248,The Hong Kong Polytechnic Univ.,Hong Kong,1.0,1
248,Tokyo Institute of Technology,Japan,1.0,1
248,Universidad Nacional de Córdoba,Argentina,1.0,1
248,University of Delaware,United States,1.0,1
248,University of Hannover,Germany,1.0,1
248,University of Minnesota,United States,1.0,1
248,University of Missouri,United States,1.0,1
248,University of Tartu,Estonia,1.0,1
248,University of Trento,Italy,1.0,1
248,University of Twente,Netherlands,1.0,1
248,Westlake University,China,1.0,1
