序号,Institution,Country/Region,Count（Geometric mean count of papers published across all areas）,Faculty（Number of faculty who have published in these areas）
67,Westlake University,China,1.4,6
67,Xi'an Jiaotong University,China,1.4,3
89,Arizona State University,United States,1.3,6
89,Australian National University,Australia,1.3,4
89,Boston University,United States,1.3,3
89,Griffith University,Australia,1.3,3
89,INSAIT,Bulgaria,1.3,1
89,KAIST,South Korea,1.3,2
89,KAUST,Saudi Arabia,1.3,5
89,McGill University,Canada,1.3,3
89,New York University,United States,1.3,3
89,Osaka University,Japan,1.3,4
89,POSTECH,South Korea,1.3,4
89,Seoul National University,South Korea,1.3,3
89,Stony Brook University,United States,1.3,5
89,Sun Yat-sen University,China,1.3,4
89,Temple University,United States,1.3,3
89,Texas A&amp;M University,United States,1.3,3
89,Tokyo Institute of Technology,Japan,1.3,5
89,Univ. of California - Merced,United States,1.3,2
89,Universidade de Lisboa,Portugal,1.3,4
89,University of Auckland,New Zealand,1.3,3
89,University of Basel,Switzerland,1.3,2
89,University of Copenhagen,Denmark,1.3,3
89,University of Minnesota,United States,1.3,3
89,University of Potsdam,Germany,1.3,3
89,University of Southern California,United States,1.3,2
89,University of Tübingen,Germany,1.3,5
115,Aalto University,Finland,1.2,3
115,Binghamton University,United States,1.2,2
115,Brigham Young University,United States,1.2,4
115,CUNY,United States,1.2,3
115,Carleton University,Canada,1.2,2
115,City University of Hong Kong,Hong Kong,1.2,2
115,Duke University,United States,1.2,3
115,Emory University,United States,1.2,1
115,Harbin Institute of Technology,China,1.2,2
115,IIT Delhi,India,1.2,2
115,IIT Madras,India,1.2,2
115,Imperial College London,United Kingdom,1.2,4
115,Karlsruhe Inst. of Technology,Germany,1.2,2
115,Kyoto University,Japan,1.2,3
115,Lehigh University,United States,1.2,2
115,Macquarie University,Australia,1.2,2
115,Monash University,Australia,1.2,3
115,NTUA,Greece,1.2,2
115,National Chiao Tung University,Taiwan,1.2,3
115,National Tsing Hua University,Taiwan,1.2,1
115,North Carolina State University,United States,1.2,1
115,Politecnico di Milano,Italy,1.2,3
115,Purdue University,United States,1.2,2
115,Queen Mary University of London,United Kingdom,1.2,2
115,RMIT University,Australia,1.2,2
115,Radboud University,Netherlands,1.2,2
115,Renmin University of China,China,1.2,2
115,Rice University,United States,1.2,2
115,ShanghaiTech University,China,1.2,2
115,TTI Chicago,United States,1.2,3
115,TU Berlin,Germany,1.2,5
115,The Hong Kong Polytechnic Univ.,Hong Kong,1.2,4
115,UFMG,Brazil,1.2,4
115,UNC - Charlotte,United States,1.2,4
115,USTC,China,1.2,3
115,Univ. of California - Davis,United States,1.2,3
115,University of A Coruña,Spain,1.2,4
115,University of Arizona,United States,1.2,3
115,University of Bath,United Kingdom,1.2,3
115,University of Chicago,United States,1.2,3
115,University of Delaware,United States,1.2,4
115,University of Hannover,Germany,1.2,2
115,University of Helsinki,Finland,1.2,3
115,University of Hong Kong,Hong Kong,1.2,3
115,University of North Carolina,United States,1.2,3
115,University of Pittsburgh,United States,1.2,5
115,University of South Carolina,United States,1.2,1
115,University of Surrey,United Kingdom,1.2,4
115,University of Sussex,United Kingdom,1.2,4
115,University of Texas at Dallas,United States,1.2,2
115,University of Tsukuba,Japan,1.2,3
115,University of Utah,United States,1.2,3
115,VinUniversity,Vietnam,1.2,2
115,Virginia Tech,United States,1.2,2
115,Yale University,United States,1.2,3
115,York University,Canada,1.2,4
171,AUEB,Greece,1.1,2
171,Ariel University,Israel,1.1,2
171,Baylor University,United States,1.1,1
171,Brandeis University,United States,1.1,1
171,CISPA Helmholtz Center,Germany,1.1,1
171,CRIStAL,France,1.1,1
171,Case Western Reserve University,United States,1.1,3
171,Chalmers/GU,Sweden,1.1,1
171,Colorado State University,United States,1.1,1
171,DTU,Denmark,1.1,1
171,Drexel University,United States,1.1,1
171,ETS Montreal,Canada,1.1,1
171,Florida Institute of Technology,United States,1.1,1
171,Florida State University,United States,1.1,1
171,Fudan University,China,1.1,2
171,George Mason University,United States,1.1,1
171,Goethe University Frankfurt,Germany,1.1,1
171,HUST,China,1.1,2
171,Heriot-Watt University,United Kingdom,1.1,2
171,Hong Kong Baptist University,Hong Kong,1.1,2
171,Humboldt University of Berlin,Germany,1.1,1
171,IIIT Hyderabad,India,1.1,3
171,IISc Bangalore,India,1.1,1
171,IIT Bombay,India,1.1,1
171,IIT Jodhpur,India,1.1,1
171,IIT Kanpur,India,1.1,1
171,IIT Kharagpur,India,1.1,2
171,IT University of Copenhagen,Denmark,1.1,2
171,IUPUI,United States,1.1,2
171,Illinois Institute of Technology,United States,1.1,1
171,Kansas State University,United States,1.1,1
171,King's College London,United Kingdom,1.1,3
171,LMU Munich,Germany,1.1,2
171,Loughborough University,United Kingdom,1.1,1
171,Maastricht University,Netherlands,1.1,1
171,Michigan State University,United States,1.1,1
171,Michigan Technological University,United States,1.1,2
171,NJIT,United States,1.1,2
171,NWPU,China,1.1,3
171,NYU Abu Dhabi,United Arab Emirates,1.1,1
171,New Mexico State University,United States,1.1,2
171,Ohio State University,United States,1.1,1
171,Ontario Tech University,Canada,1.1,1
171,Polytechnique Montreal,Canada,1.1,2
171,Portland State University,United States,1.1,1
171,Qatar Computing Research Inst.,Qatar,1.1,1
171,Qatar University,Qatar,1.1,1
171,Queen’s University,Canada,1.1,1
171,Rensselaer Polytechnic Institute,United States,1.1,1
171,Rochester Inst. of Technology,United States,1.1,2
171,Royal Holloway Univ. of London,United Kingdom,1.1,1
171,SUSTech,China,1.1,1
171,Saarland University,Germany,1.1,2
171,Sabancı University,Turkey,1.1,1
171,Stevens Institute of Technology,United States,1.1,1
171,TU Delft,Netherlands,1.1,2
171,TU Dresden,Germany,1.1,3
171,TU Kaiserslautern,Germany,1.1,2
171,Toronto Metropolitan University,Canada,1.1,2
171,Tulane University,United States,1.1,1
171,UESTC,China,1.1,1
171,UFRGS,Brazil,1.1,1
171,Univ. of California - Riverside,United States,1.1,1
171,Univ. of California - Santa Barbara,United States,1.1,1
171,Univ. of Maryland - Baltimore County,United States,1.1,2
171,Univ. of Modena and Reggio Emilia,Italy,1.1,2
171,Universidad de Chile,Chile,1.1,1
171,Universidad de los Andes,Colombia,1.1,1
171,University College Dublin,Ireland,1.1,1
171,University of Athens,Greece,1.1,1
171,University of Bern,Switzerland,1.1,1
171,University of Birmingham,United Kingdom,1.1,1
171,University of Bonn,Germany,1.1,2
171,University of Bremen,Germany,1.1,1
171,University of Bristol,United Kingdom,1.1,2
171,University of Duisburg-Essen,Germany,1.1,1
171,University of Dundee,United Kingdom,1.1,1
171,University of Freiburg,Germany,1.1,2
171,University of Georgia,United States,1.1,1
171,University of Glasgow,United Kingdom,1.1,3
171,University of Guelph,Canada,1.1,2
171,University of Göttingen,Germany,1.1,2
171,University of Haifa,Israel,1.1,1
171,University of Houston,United States,1.1,1
171,University of Ioannina,Greece,1.1,2
171,University of Kentucky,United States,1.1,1
171,University of Kiel,Germany,1.1,1
171,University of Leeds,United Kingdom,1.1,1
171,University of Leipzig,Germany,1.1,1
171,University of Liverpool,United Kingdom,1.1,1
171,University of Mannheim,Germany,1.1,1
171,University of New Brunswick,Canada,1.1,1
171,University of New Hampshire,United States,1.1,1
171,University of Notre Dame,United States,1.1,1
171,University of Ottawa,Canada,1.1,1
171,University of Sheffield,United Kingdom,1.1,1
171,University of Sydney,Australia,1.1,1
171,University of Tennessee,United States,1.1,1
171,University of Texas at Arlington,United States,1.1,2
171,University of Trento,Italy,1.1,2
171,University of Vienna,Austria,1.1,1
171,University of Virginia,United States,1.1,2
171,University of Wollongong,Australia,1.1,1
171,University of York,United Kingdom,1.1,1
171,University of Zurich,Switzerland,1.1,2
171,Università della Svizzera italiana,Switzerland,1.1,1
171,Université Laval,Canada,1.1,2
171,Université Paris Dauphine,France,1.1,1
171,Utrecht University,Netherlands,1.1,1
171,Waseda University,Japan,1.1,1
171,Washington University in St. Louis,United States,1.1,2
171,Wayne State University,United States,1.1,2
171,West Virginia University,United States,1.1,1
171,Worcester Polytechnic Institute,United States,1.1,1
171,Xidian University,China,1.1,1
171,Yonsei University,South Korea,1.1,1
171,Özyeğin University,Turkey,1.1,1
288,Birkbeck University of London,United Kingdom,1.0,1
288,Dalhousie University,Canada,1.0,1
288,Dartmouth College,United States,1.0,1
288,Florida International University,United States,1.0,1
288,George Washington University,United States,1.0,1
288,IIT Gandhinagar,India,1.0,1
288,Iowa State University,United States,1.0,1
288,NAIST,Japan,1.0,1
288,SUTD,Singapore,1.0,1
288,Soochow University,China,1.0,1
288,Tampere University,Finland,1.0,1
288,The University of Alabama,United States,1.0,1
288,UNSW,Australia,1.0,1
288,University of Calgary,Canada,1.0,1
288,University of Connecticut,United States,1.0,1
288,University of Klagenfurt,Austria,1.0,1
288,University of Rostock,Germany,1.0,1
288,University of Technology Sydney,Australia,1.0,1
288,University of Trier,Germany,1.0,1
288,VU Amsterdam,Netherlands,1.0,1
288,Victoria University of Wellington,New Zealand,1.0,1
288,Wuhan University,China,1.0,1
288,Xiamen University,China,1.0,1
