序号,Institution,Country/Region,Count（Geometric mean count of papers published across all areas）,Faculty（Number of faculty who have published in these areas）
186,Stevens Institute of Technology,United States,1.8,9
186,Univ. of California - Riverside,United States,1.8,12
186,University of Birmingham,United Kingdom,1.8,12
186,University of Colorado Boulder,United States,1.8,13
186,University of Liverpool,United Kingdom,1.8,11
186,University of Rochester,United States,1.8,8
203,Czech Technical University,Czech Republic,1.7,10
203,Florida International University,United States,1.7,12
203,Florida State University,United States,1.7,6
203,Graz University of Technology,Austria,1.7,9
203,Heidelberg University,Germany,1.7,9
203,IIT Hyderabad,India,1.7,8
203,Iowa State University,United States,1.7,9
203,McGill University,Canada,1.7,8
203,Polytechnique Montreal,Canada,1.7,6
203,TTI Chicago,United States,1.7,7
203,TU Berlin,Germany,1.7,9
203,UNC - Charlotte,United States,1.7,10
203,Univ. of Modena and Reggio Emilia,Italy,1.7,6
203,University of Arizona,United States,1.7,11
203,University of North Texas,United States,1.7,8
203,University of South Florida,United States,1.7,10
203,Washington State University,United States,1.7,7
220,Auburn University,United States,1.6,7
220,CRIStAL,France,1.6,10
220,City University of Macau,Macao,1.6,10
220,ETS Montreal,Canada,1.6,6
220,Hunan University,China,1.6,13
220,IIIT Hyderabad,India,1.6,7
220,TU Kaiserslautern,Germany,1.6,4
220,Temple University,United States,1.6,7
220,University of Bristol,United Kingdom,1.6,5
220,University of Connecticut,United States,1.6,6
220,University of Oregon,United States,1.6,5
231,Ben-Gurion University of the Negev,Israel,1.5,9
231,Bocconi University,Italy,1.5,6
231,Chongqing University,China,1.5,12
231,DTU,Denmark,1.5,8
231,Drexel University,United States,1.5,4
231,East China Normal University,China,1.5,7
231,Friedrich Schiller University Jena,Germany,1.5,5
231,Georgia State University,United States,1.5,5
231,Hasso Plattner Institute,Germany,1.5,7
231,IIT Jodhpur,India,1.5,6
231,IIT Patna,India,1.5,3
231,Queen's University Belfast,United Kingdom,1.5,6
231,Radboud University,Netherlands,1.5,7
231,Rensselaer Polytechnic Institute,United States,1.5,8
231,Tokyo Institute of Technology,Japan,1.5,5
231,Tufts University,United States,1.5,9
231,Universidade de Lisboa,Portugal,1.5,6
231,University of Bonn,Germany,1.5,8
231,University of Delaware,United States,1.5,5
231,University of Freiburg,Germany,1.5,4
231,University of Hamburg,Germany,1.5,6
231,University of Hannover,Germany,1.5,5
231,Utrecht University,Netherlands,1.5,4
231,VinUniversity,Vietnam,1.5,6
231,Weizmann Institute of Science,Israel,1.5,8
256,Aalborg University,Denmark,1.4,6
256,Case Western Reserve University,United States,1.4,5
256,Clemson University,United States,1.4,7
256,Dalhousie University,Canada,1.4,6
256,HSE University,Russia,1.4,4
256,Hanyang University,South Korea,1.4,4
256,Heriot-Watt University,United Kingdom,1.4,8
256,IIT Kanpur,India,1.4,4
256,JKU Linz,Austria,1.4,4
256,KTH Royal Inst. of Technology,Sweden,1.4,7
256,Portland State University,United States,1.4,5
256,Ruhr-University Bochum,Germany,1.4,5
256,Syracuse University,United States,1.4,6
256,TU Dresden,Germany,1.4,7
256,TU Eindhoven,Netherlands,1.4,3
256,University of Auckland,New Zealand,1.4,6
256,University of Basel,Switzerland,1.4,4
256,University of Catania,Italy,1.4,2
256,University of Cincinnati,United States,1.4,5
256,University of Florida,United States,1.4,6
256,University of Groningen,Netherlands,1.4,7
256,University of Leeds,United Kingdom,1.4,6
256,University of Mannheim,Germany,1.4,3
256,University of Ottawa,Canada,1.4,2
256,University of Pisa,Italy,1.4,5
256,University of Pittsburgh,United States,1.4,6
256,University of Southampton,United Kingdom,1.4,4
256,University of Texas at Arlington,United States,1.4,7
256,University of York,United Kingdom,1.4,4
256,York University,Canada,1.4,5
286,Augusta University,United States,1.3,5
286,Binghamton University,United States,1.3,6
286,CUNY,United States,1.3,7
286,Colorado State University,United States,1.3,2
286,Durham University,United Kingdom,1.3,4
286,Ecole Normale Superieure,France,1.3,5
286,IIT Madras,India,1.3,3
286,Illinois Institute of Technology,United States,1.3,2
286,Koç University,Turkey,1.3,3
286,NAIST,Japan,1.3,2
286,NYU Abu Dhabi,United Arab Emirates,1.3,4
286,Qatar Computing Research Inst.,Qatar,1.3,7
286,Royal Holloway Univ. of London,United Kingdom,1.3,4
286,TU Dortmund,Germany,1.3,5
286,Tata Inst. of Fundamental Research,India,1.3,4
286,UC Chile,Chile,1.3,5
286,UiT The Arctic Univ. of Norway,Norway,1.3,4
286,University of Aberdeen,United Kingdom,1.3,5
286,University of Bath,United Kingdom,1.3,4
286,University of Haifa,Israel,1.3,2
286,University of Leipzig,Germany,1.3,3
286,University of Massachusetts Lowell,United States,1.3,3
286,University of Nebraska,United States,1.3,2
286,University of New Hampshire,United States,1.3,3
286,University of South Carolina,United States,1.3,5
286,University of Western Australia,Australia,1.3,3
286,University of Zurich,Switzerland,1.3,3
286,Università della Svizzera italiana,Switzerland,1.3,3
286,Université Laval,Canada,1.3,6
286,Université Paris Dauphine,France,1.3,4
286,Uppsala University,Sweden,1.3,5
286,VISTEC,Thailand,1.3,3
286,Victoria University of Wellington,New Zealand,1.3,3
286,Worcester Polytechnic Institute,United States,1.3,6
320,AUEB,Greece,1.2,2
320,Bielefeld University,Germany,1.2,1
320,Brandeis University,United States,1.2,3
320,Brigham Young University,United States,1.2,4
320,Carleton University,Canada,1.2,1
320,Chalmers/GU,Sweden,1.2,3
320,EURECOM,France,1.2,3
320,Freie Universitaet Berlin,Germany,1.2,3
320,Georgetown University,United States,1.2,4
320,Goethe University Frankfurt,Germany,1.2,4
320,Humboldt University of Berlin,Germany,1.2,2
320,IIIT Delhi,India,1.2,5
320,IIT (BHU) Varanasi,India,1.2,1
320,IT University of Copenhagen,Denmark,1.2,3
320,Jilin University,China,1.2,3
320,Keio University,Japan,1.2,3
320,Kempelen Institute - KInIT,Slovakia,1.2,3
320,Kyung Hee University,South Korea,1.2,3
320,MUST,Macao,1.2,2
320,McMaster University,Canada,1.2,3
320,Middle East Technical University,Turkey,1.2,2
320,Missouri S&amp;T,United States,1.2,3
320,Mohammed VI Polytechnic University,Morocco,1.2,2
320,NTNU,Norway,1.2,4
320,NTUA,Greece,1.2,4
320,NYU Shanghai,China,1.2,2
320,National Tsing Hua University,Taiwan,1.2,5
320,Oakland University,United States,1.2,2
320,PTIT,Vietnam,1.2,1
320,PUC-RIO,Brazil,1.2,3
320,Queen’s University,Canada,1.2,2
320,Sharif University of Technology,Iran,1.2,3
320,TU Clausthal,Germany,1.2,2
320,Tampere University,Finland,1.2,3
320,Trinity College Dublin,Ireland,1.2,3
320,Tulane University,United States,1.2,4
320,Univ. of Maryland - Baltimore County,United States,1.2,3
320,University College Dublin,Ireland,1.2,4
320,University at Albany - SUNY,United States,1.2,1
320,University of A Coruña,Spain,1.2,2
320,University of Arkansas,United States,1.2,3
320,University of Athens,Greece,1.2,2
320,University of Bern,Switzerland,1.2,1
320,University of Cologne,Germany,1.2,1
320,University of Crete,Greece,1.2,4
320,University of Essex,United Kingdom,1.2,1
320,University of Fribourg,Switzerland,1.2,2
320,University of Göttingen,Germany,1.2,5
320,University of Innsbruck,Austria,1.2,1
320,University of Kentucky,United States,1.2,3
320,University of Klagenfurt,Austria,1.2,2
320,University of Koblenz-Landau,Germany,1.2,2
320,University of Konstanz,Germany,1.2,3
320,University of Mainz,Germany,1.2,3
320,University of Manitoba,Canada,1.2,2
320,University of Massachusetts Boston,United States,1.2,2
320,University of Memphis,United States,1.2,4
320,University of Missouri,United States,1.2,2
320,University of Potsdam,Germany,1.2,3
320,University of Tennessee,United States,1.2,3
320,University of Texas - El Paso,United States,1.2,1
320,University of Tsukuba,Japan,1.2,5
320,University of Waikato,New Zealand,1.2,2
320,University of Warsaw,Poland,1.2,4
320,University of Wollongong,Australia,1.2,6
320,Université du Québec à Montréal,Canada,1.2,3
386,Ariel University,Israel,1.1,2
386,BITS Pilani,India,1.1,2
386,BUET,Bangladesh,1.1,1
386,Bauhaus University Weimar,Germany,1.1,1
386,Baylor University,United States,1.1,1
386,Bilkent University,Turkey,1.1,1
386,Birkbeck University of London,United Kingdom,1.1,2
386,Boston College,United States,1.1,1
386,Brno University of Technology,Czech Republic,1.1,1
386,Brunel University London,United Kingdom,1.1,1
386,CMI,India,1.1,1
386,CWI,Netherlands,1.1,2
386,Charles University,Czech Republic,1.1,2
386,City University of London,United Kingdom,1.1,1
386,Cleveland State University,United States,1.1,4
386,Ecole Normale Superieure de Lyon,France,1.1,3
386,Florida Atlantic University,United States,1.1,1
386,GSSI,Italy,1.1,3
386,Hacettepe University,Turkey,1.1,1
386,Hamburg University of Technology,Germany,1.1,1
386,IIT Bhilai,India,1.1,1
386,IIT Gandhinagar,India,1.1,2
386,IIT Guwahati,India,1.1,1
386,IIT Roorkee,India,1.1,1
386,IMDEA Networks Institute,Spain,1.1,1
386,IMDEA Software Institute,Spain,1.1,2
386,IMSc,India,1.1,1
386,IPM,Iran,1.1,1
386,ISI Kolkata,India,1.1,3
386,Kansas State University,United States,1.1,1
386,Kent State University,United States,1.1,2
386,Kyungpook National University,South Korea,1.1,3
386,LUMS,Pakistan,1.1,2
386,Loughborough University,United Kingdom,1.1,2
386,Lund University,Sweden,1.1,1
386,Maastricht University,Netherlands,1.1,1
386,Masaryk University,Czech Republic,1.1,3
386,Mississippi State University,United States,1.1,1
386,National Cheng Kung University,Taiwan,1.1,2
386,New York Tech,United States,1.1,1
386,Northern Arizona University,United States,1.1,1
386,Nova Southeastern University,United States,1.1,1
386,Paderborn University,Germany,1.1,2
386,Qatar University,Qatar,1.1,2
386,Queensland Univ. of Technology,Australia,1.1,3
386,SUAT,China,1.1,1
386,Scuola Superiore Sant'Anna,Italy,1.1,2
386,Southeast University,China,1.1,1
386,Texas State University,United States,1.1,1
386,Texas Tech University,United States,1.1,2
386,The Catholic University of Korea,South Korea,1.1,2
386,Tilburg University,Netherlands,1.1,2
386,UAEU,United Arab Emirates,1.1,2
386,UCCS,United States,1.1,2
386,UFMG,Brazil,1.1,3
386,UNICAMP,Brazil,1.1,1
386,Univ. of Missouri - Kansas City,United States,1.1,1
386,Univ. of Wisconsin - Milwaukee,United States,1.1,1
386,Universidad Nacional de Córdoba,Argentina,1.1,3
386,Universidad Rey Juan Carlos,Spain,1.1,1
386,Universidade NOVA de Lisboa,Portugal,1.1,1
386,University of Antwerp,Belgium,1.1,3
386,University of Augsburg,Germany,1.1,3
386,University of Bremen,Germany,1.1,2
386,University of Cagliari,Italy,1.1,2
386,University of Calgary,Canada,1.1,3
386,University of Dundee,United Kingdom,1.1,1
386,University of Düsseldorf,Germany,1.1,2
386,University of Guelph,Canada,1.1,3
386,University of Hawaii at Manoa,United States,1.1,1
386,University of Hildesheim,Germany,1.1,1
386,University of Houston,United States,1.1,4
386,University of Ioannina,Greece,1.1,1
386,University of Iowa,United States,1.1,4
386,University of Kiel,Germany,1.1,1
386,University of Lübeck,Germany,1.1,2
386,University of Magdeburg,Germany,1.1,2
386,University of Malaya,Malaysia,1.1,1
386,University of Malta,Malta,1.1,1
386,University of Nevada,United States,1.1,2
386,University of Padova,Italy,1.1,2
386,University of Regina,Canada,1.1,2
386,University of Siegen,Germany,1.1,3
386,University of St Andrews,United Kingdom,1.1,1
386,University of Strathclyde,United Kingdom,1.1,3
386,University of Szeged,Hungary,1.1,1
386,University of Tartu,Estonia,1.1,2
386,University of Texas at San Antonio,United States,1.1,2
386,University of Twente,Netherlands,1.1,4
386,University of Ulm,Germany,1.1,1
386,University of Victoria,Canada,1.1,2
386,Université de Sherbrooke,Canada,1.1,2
386,Université libre de Bruxelles,Belgium,1.1,1
386,Utah State University,United States,1.1,2
386,VU Amsterdam,Netherlands,1.1,2
386,Waseda University,Japan,1.1,3
386,West Virginia University,United States,1.1,2
386,Western University,Canada,1.1,1
386,Wichita State University,United States,1.1,1
386,Yangzhou University,China,1.1,4
486,BITS Pilani-Goa,India,1.0,1
486,Beijing Institute of Technology,China,1.0,1
486,Boise State University,United States,1.0,1
486,Boğaziçi University,Turkey,1.0,1
486,Brock University,Canada,1.0,1
486,DAIICT,India,1.0,1
486,Ecole Normale Superieure de Rennes,France,1.0,1
486,Federal University of Rio Grande,Brazil,1.0,1
486,Florida Institute of Technology,United States,1.0,1
486,George Washington University,United States,1.0,1
486,IIIT Bangalore,India,1.0,1
486,IUPUI,United States,1.0,1
486,Istanbul Technical University,Turkey,1.0,1
486,Louisiana State University,United States,1.0,1
486,Masdar Institute,United Arab Emirates,1.0,1
486,Old Dominion University,United States,1.0,1
486,PUC-RS,Brazil,1.0,1
486,Southern Methodist University,United States,1.0,1
486,THWS,Germany,1.0,1
486,Texas A&amp;M at Qatar,Qatar,1.0,1
486,The University of Alabama,United States,1.0,1
486,UFRJ,Brazil,1.0,1
486,UNC - Greensboro,United States,1.0,1
486,USP,Brazil,1.0,1
486,USP-ICMC,Brazil,1.0,1
486,Universidad de Chile,Chile,1.0,1
486,Universidad de los Andes,Colombia,1.0,1
486,University of Alabama - Birmingham,United States,1.0,1
486,University of Bamberg,Germany,1.0,1
486,University of Bayreuth,Germany,1.0,1
486,University of Bergen,Norway,1.0,1
486,University of Erlangen–Nuremberg,Germany,1.0,2
486,University of Idaho,United States,1.0,1
486,University of Jinan,China,1.0,1
486,University of Kansas,United States,1.0,1
486,University of Kassel,Germany,1.0,1
486,University of Luxembourg,Luxembourg,1.0,1
486,University of Miami,United States,1.0,1
486,University of Münster,Germany,1.0,1
486,University of Nebraska - Omaha,United States,1.0,1
486,University of New Brunswick,Canada,1.0,1
486,University of New Mexico,United States,1.0,1
486,University of Nottingham,United Kingdom,1.0,1
486,University of Oldenburg,Germany,1.0,1
486,University of Piraeus,Greece,1.0,1
486,University of Regensburg,Germany,1.0,2
486,University of Rostock,Germany,1.0,1
486,University of Salerno,Italy,1.0,1
486,University of Salzburg,Austria,1.0,1
486,University of Southern Mississippi,United States,1.0,1
486,University of Sussex,United Kingdom,1.0,1
486,University of Vermont,United States,1.0,1
486,University of Vienna,Austria,1.0,1
486,University of Wroclaw,Poland,1.0,1
486,Western Sydney University,Australia,1.0,1
