序号,Institution,Country/Region,Count（Geometric mean count of papers published across all areas）,Faculty（Number of faculty who have published in these areas）
185,Renmin University of China,China,1.1,2
185,Ruhr-University Bochum,Germany,1.1,1
185,SUTD,Singapore,1.1,2
185,Shandong University,China,1.1,3
185,Shenzhen University,China,1.1,2
185,Stevens Institute of Technology,United States,1.1,2
185,TU Dortmund,Germany,1.1,1
185,TU Dresden,Germany,1.1,2
185,Tata Inst. of Fundamental Research,India,1.1,1
185,Tianjin University,China,1.1,2
185,Tokyo Institute of Technology,Japan,1.1,2
185,Tongji University,China,1.1,1
185,UNC - Charlotte,United States,1.1,1
185,Univ. of Maryland - Baltimore County,United States,1.1,2
185,Univ. of Modena and Reggio Emilia,Italy,1.1,1
185,Universidad Nacional de Córdoba,Argentina,1.1,1
185,Universidade de Brasília,Brazil,1.1,1
185,Universidade de Lisboa,Portugal,1.1,3
185,University College Dublin,Ireland,1.1,3
185,University of A Coruña,Spain,1.1,1
185,University of Basel,Switzerland,1.1,2
185,University of Bath,United Kingdom,1.1,2
185,University of Bern,Switzerland,1.1,1
185,University of Birmingham,United Kingdom,1.1,1
185,University of Crete,Greece,1.1,1
185,University of Erlangen–Nuremberg,Germany,1.1,1
185,University of Glasgow,United Kingdom,1.1,3
185,University of Göttingen,Germany,1.1,1
185,University of Hildesheim,Germany,1.1,1
185,University of Ioannina,Greece,1.1,2
185,University of Iowa,United States,1.1,1
185,University of Kentucky,United States,1.1,2
185,University of Klagenfurt,Austria,1.1,2
185,University of Konstanz,Germany,1.1,1
185,University of Leeds,United Kingdom,1.1,2
185,University of Liverpool,United Kingdom,1.1,1
185,University of Lübeck,Germany,1.1,1
185,University of Mainz,Germany,1.1,2
185,University of Manchester,United Kingdom,1.1,2
185,University of Marburg,Germany,1.1,1
185,University of Montreal,Canada,1.1,2
185,University of New Hampshire,United States,1.1,2
185,University of Nottingham,United Kingdom,1.1,2
185,University of Oklahoma,United States,1.1,1
185,University of Oregon,United States,1.1,1
185,University of Passau,Germany,1.1,1
185,University of South Carolina,United States,1.1,2
185,University of Southampton,United Kingdom,1.1,2
185,University of Southern Mississippi,United States,1.1,1
185,University of St Andrews,United Kingdom,1.1,1
185,University of Strathclyde,United Kingdom,1.1,1
185,University of Sussex,United Kingdom,1.1,1
185,University of Szeged,Hungary,1.1,1
185,University of Tartu,Estonia,1.1,1
185,University of Technology Sydney,Australia,1.1,1
185,University of Texas - El Paso,United States,1.1,1
185,University of Trento,Italy,1.1,3
185,University of Tsukuba,Japan,1.1,1
185,University of Utah,United States,1.1,1
185,University of Vienna,Austria,1.1,1
185,University of Virginia,United States,1.1,1
185,University of Warwick,United Kingdom,1.1,2
185,University of Wollongong,Australia,1.1,1
185,University of Würzburg,Germany,1.1,2
185,University of Zurich,Switzerland,1.1,1
185,Università della Svizzera italiana,Switzerland,1.1,2
185,Université libre de Bruxelles,Belgium,1.1,1
185,VU Amsterdam,Netherlands,1.1,1
185,Wayne State University,United States,1.1,1
185,West Virginia University,United States,1.1,1
185,Western University,Canada,1.1,1
185,Worcester Polytechnic Institute,United States,1.1,2
185,Xi'an Jiaotong University,China,1.1,2
312,Aalborg University,Denmark,1.0,1
312,Aalto University,Finland,1.0,1
312,Bilkent University,Turkey,1.0,1
312,Binghamton University,United States,1.0,1
312,Florida State University,United States,1.0,1
312,Friedrich Schiller University Jena,Germany,1.0,1
312,HSE University,Russia,1.0,1
312,HUST,China,1.0,1
312,Humboldt University of Berlin,Germany,1.0,1
312,IIT Kharagpur,India,1.0,1
312,KTH Royal Inst. of Technology,Sweden,1.0,1
312,King's College London,United Kingdom,1.0,1
312,NJIT,United States,1.0,1
312,Open University UK,United Kingdom,1.0,1
312,Portland State University,United States,1.0,1
312,Rochester Inst. of Technology,United States,1.0,1
312,TU Delft,Netherlands,1.0,1
312,TU Ilmenau,Germany,1.0,1
312,Tampere University,Finland,1.0,1
312,Tilburg University,Netherlands,1.0,1
312,UAEU,United Arab Emirates,1.0,1
312,UCCS,United States,1.0,1
312,UESTC,China,1.0,1
312,UNICAMP,Brazil,1.0,1
312,Universidad de los Andes,Colombia,1.0,1
312,University of Athens,Greece,1.0,1
312,University of Bergen,Norway,1.0,1
312,University of Connecticut,United States,1.0,1
312,University of Duisburg-Essen,Germany,1.0,1
312,University of Düsseldorf,Germany,1.0,1
312,University of Georgia,United States,1.0,1
312,University of Kassel,Germany,1.0,1
312,University of Massachusetts Boston,United States,1.0,1
312,University of Missouri,United States,1.0,1
312,University of Nebraska,United States,1.0,1
312,University of Sydney,Australia,1.0,1
312,University of Waikato,New Zealand,1.0,1
312,Vanderbilt University,United States,1.0,1
312,Victoria University of Wellington,New Zealand,1.0,1
312,VinUniversity,Vietnam,1.0,1
312,Xidian University,China,1.0,1
312,Yonsei University,South Korea,1.0,1
