序号,Institution,Country/Region,Count（Geometric mean count of papers published across all areas）,Faculty（Number of faculty who have published in these areas）
113,National Taiwan University,Taiwan,1.7,10
113,Pennsylvania State University,United States,1.7,9
113,Politecnico di Milano,Italy,1.7,8
113,Purdue University,United States,1.7,10
113,Stony Brook University,United States,1.7,10
113,TU Wien,Austria,1.7,11
113,Univ. of California - Santa Barbara,United States,1.7,10
113,Universidade de Lisboa,Portugal,1.7,10
113,University of Central Florida,United States,1.7,6
113,University of Virginia,United States,1.7,11
126,CISPA Helmholtz Center,Germany,1.6,6
126,IISc Bangalore,India,1.6,6
126,IIT Kharagpur,India,1.6,7
126,IIT Madras,India,1.6,6
126,INSAIT,Bulgaria,1.6,2
126,Polytechnique Montreal,Canada,1.6,6
126,Queen Mary University of London,United Kingdom,1.6,5
126,SUSTech,China,1.6,5
126,Saarland University,Germany,1.6,5
126,TTI Chicago,United States,1.6,6
126,UNSW,Australia,1.6,8
126,University of Sheffield,United Kingdom,1.6,6
126,University of Utah,United States,1.6,7
126,Washington University in St. Louis,United States,1.6,6
126,Wuhan University,China,1.6,9
126,Xi'an Jiaotong University,China,1.6,8
126,Xidian University,China,1.6,10
126,Yale University,United States,1.6,5
126,York University,Canada,1.6,6
145,Ben-Gurion University of the Negev,Israel,1.5,5
145,KU Leuven,Belgium,1.5,7
145,Kyoto University,Japan,1.5,6
145,Michigan State University,United States,1.5,4
145,RMIT University,Australia,1.5,7
145,RWTH Aachen University,Germany,1.5,6
145,Shenzhen University,China,1.5,8
145,TU Dresden,Germany,1.5,4
145,Temple University,United States,1.5,5
145,Univ. of California - Davis,United States,1.5,7
145,Univ. of California - Merced,United States,1.5,1
145,University of Macau,Macao,1.5,7
145,University of Stuttgart,Germany,1.5,6
145,University of Technology Sydney,Australia,1.5,11
145,University of Tsukuba,Japan,1.5,7
145,University of Warsaw,Poland,1.5,8
145,Weizmann Institute of Science,Israel,1.5,6
145,Xiamen University,China,1.5,6
163,Aalto University,Finland,1.4,3
163,BUPT,China,1.4,9
163,CRIStAL,France,1.4,6
163,City University of Hong Kong,Hong Kong,1.4,5
163,DTU,Denmark,1.4,4
163,Dartmouth College,United States,1.4,5
163,Ecole Normale Superieure,France,1.4,4
163,George Mason University,United States,1.4,6
163,Graz University of Technology,Austria,1.4,6
163,IIIT Hyderabad,India,1.4,7
163,IIT Bombay,India,1.4,7
163,Karlsruhe Inst. of Technology,Germany,1.4,3
163,Macquarie University,Australia,1.4,6
163,Nankai University,China,1.4,8
163,Rochester Inst. of Technology,United States,1.4,5
163,TU Berlin,Germany,1.4,4
163,Tongji University,China,1.4,3
163,Tufts University,United States,1.4,5
163,Univ. of California - Riverside,United States,1.4,3
163,University of Arizona,United States,1.4,6
163,University of Colorado Boulder,United States,1.4,6
163,University of Crete,Greece,1.4,3
163,University of Essex,United Kingdom,1.4,6
163,University of Freiburg,Germany,1.4,2
163,University of Helsinki,Finland,1.4,7
163,University of Liverpool,United Kingdom,1.4,6
163,University of Mannheim,Germany,1.4,3
163,University of Massachusetts Lowell,United States,1.4,3
163,University of North Texas,United States,1.4,4
163,University of Warwick,United Kingdom,1.4,5
163,Waseda University,Japan,1.4,5
163,Yonsei University,South Korea,1.4,9
195,Ariel University,Israel,1.3,4
195,Carleton University,Canada,1.3,1
195,Friedrich Schiller University Jena,Germany,1.3,4
195,HSE University,Russia,1.3,3
195,Hong Kong Baptist University,Hong Kong,1.3,5
195,IIT Delhi,India,1.3,6
195,IST Austria,Austria,1.3,5
195,Indiana University,United States,1.3,5
195,Leiden University,Netherlands,1.3,4
195,McGill University,Canada,1.3,4
195,NAIST,Japan,1.3,2
195,Osaka University,Japan,1.3,5
195,Rensselaer Polytechnic Institute,United States,1.3,4
195,Royal Holloway Univ. of London,United Kingdom,1.3,6
195,Stevens Institute of Technology,United States,1.3,4
195,TU Dortmund,Germany,1.3,3
195,Tulane University,United States,1.3,3
195,Univ. of Modena and Reggio Emilia,Italy,1.3,6
195,University of Basel,Switzerland,1.3,2
195,University of Birmingham,United Kingdom,1.3,5
195,University of Bonn,Germany,1.3,3
195,University of Bristol,United Kingdom,1.3,6
195,University of Florida,United States,1.3,4
195,University of Glasgow,United Kingdom,1.3,6
195,University of Groningen,Netherlands,1.3,4
195,University of Leeds,United Kingdom,1.3,5
195,University of Leipzig,Germany,1.3,3
195,University of Manchester,United Kingdom,1.3,5
195,University of Ottawa,Canada,1.3,5
195,University of Pisa,Italy,1.3,3
195,University of Queensland,Australia,1.3,3
195,University of Würzburg,Germany,1.3,3
195,University of York,United Kingdom,1.3,5
195,Vanderbilt University,United States,1.3,4
229,AUEB,Greece,1.2,3
229,Aarhus University,Denmark,1.2,1
229,Beijing Jiaotong University,China,1.2,6
229,Binghamton University,United States,1.2,3
229,Birkbeck University of London,United Kingdom,1.2,5
229,Brandeis University,United States,1.2,2
229,CUNY,United States,1.2,3
229,City University of London,United Kingdom,1.2,2
229,Concordia University,Canada,1.2,3
229,Dalhousie University,Canada,1.2,3
229,Drexel University,United States,1.2,3
229,ETS Montreal,Canada,1.2,4
229,East China Normal University,China,1.2,3
229,Emory University,United States,1.2,3
229,GSSI,Italy,1.2,3
229,George Washington University,United States,1.2,2
229,Georgetown University,United States,1.2,3
229,Goethe University Frankfurt,Germany,1.2,3
229,Griffith University,Australia,1.2,5
229,Hasso Plattner Institute,Germany,1.2,2
229,Heriot-Watt University,United Kingdom,1.2,4
229,Hunan University,China,1.2,4
229,IT University of Copenhagen,Denmark,1.2,4
229,Korea University,South Korea,1.2,3
229,Lancaster University,United Kingdom,1.2,3
229,Lehigh University,United States,1.2,3
229,NJIT,United States,1.2,1
229,NYU Abu Dhabi,United Arab Emirates,1.2,3
229,North Carolina State University,United States,1.2,5
229,Qatar Computing Research Inst.,Qatar,1.2,4
229,Queen's University Belfast,United Kingdom,1.2,3
229,Radboud University,Netherlands,1.2,4
229,Shandong University,China,1.2,3
229,TU Clausthal,Germany,1.2,1
229,UC Chile,Chile,1.2,4
229,Universidade NOVA de Lisboa,Portugal,1.2,3
229,University of A Coruña,Spain,1.2,2
229,University of Aberdeen,United Kingdom,1.2,4
229,University of Auckland,New Zealand,1.2,4
229,University of Bern,Switzerland,1.2,1
229,University of Calgary,Canada,1.2,3
229,University of Göttingen,Germany,1.2,3
229,University of Haifa,Israel,1.2,3
229,University of Houston,United States,1.2,3
229,University of Kentucky,United States,1.2,2
229,University of Lübeck,Germany,1.2,4
229,University of Notre Dame,United States,1.2,3
229,University of Pittsburgh,United States,1.2,4
229,University of Potsdam,Germany,1.2,2
229,University of Southampton,United Kingdom,1.2,5
229,University of Sussex,United Kingdom,1.2,3
229,University of Texas at Arlington,United States,1.2,2
229,University of Western Australia,Australia,1.2,2
229,University of Wollongong,Australia,1.2,3
229,University of Zurich,Switzerland,1.2,2
229,Université Jean Monnet,France,1.2,2
229,Université Laval,Canada,1.2,2
229,Université Paris Dauphine,France,1.2,3
229,Virginia Tech,United States,1.2,5
229,Washington State University,United States,1.2,3
229,West Virginia University,United States,1.2,3
290,American University of Beirut,Lebanon,1.1,1
290,Auburn University,United States,1.1,2
290,BITS Pilani-Goa,India,1.1,1
290,Bauhaus University Weimar,Germany,1.1,1
290,Bilkent University,Turkey,1.1,1
290,Bocconi University,Italy,1.1,3
290,Boston College,United States,1.1,1
290,Brigham Young University,United States,1.1,3
290,Bundeswehr University Munich,Germany,1.1,1
290,Chalmers/GU,Sweden,1.1,1
290,Chongqing University,China,1.1,2
290,Colorado State University,United States,1.1,2
290,Durham University,United Kingdom,1.1,2
290,EURECOM,France,1.1,2
290,Ecole Normale Superieure de Rennes,France,1.1,1
290,Florida International University,United States,1.1,1
290,Florida State University,United States,1.1,2
290,Georgia State University,United States,1.1,3
290,HUST,China,1.1,4
290,Hacettepe University,Turkey,1.1,1
290,Hanyang University,South Korea,1.1,1
290,Humboldt University of Berlin,Germany,1.1,2
290,IIIT Delhi,India,1.1,2
290,IIT Hyderabad,India,1.1,1
290,IIT Jodhpur,India,1.1,2
290,IIT Patna,India,1.1,2
290,ISI Kolkata,India,1.1,1
290,JKU Linz,Austria,1.1,2
290,Kyungpook National University,South Korea,1.1,2
290,Loughborough University,United Kingdom,1.1,1
290,McMaster University,Canada,1.1,1
290,Middle East Technical University,Turkey,1.1,1
290,Middlesex University,United Kingdom,1.1,2
290,NTNU,Norway,1.1,2
290,NYU Shanghai,China,1.1,1
290,National Chiao Tung University,Taiwan,1.1,3
290,New Mexico State University,United States,1.1,2
290,OHSU,United States,1.1,1
290,Open University UK,United Kingdom,1.1,1
290,Portland State University,United States,1.1,1
290,Queen’s University,Canada,1.1,1
290,Ruhr-University Bochum,Germany,1.1,2
290,SUFE,China,1.1,2
290,Sichuan University,China,1.1,3
290,Sungkyunkwan University,South Korea,1.1,1
290,Syracuse University,United States,1.1,3
290,TU Kaiserslautern,Germany,1.1,2
290,Tampere University,Finland,1.1,1
290,Tata Inst. of Fundamental Research,India,1.1,2
290,Texas State University,United States,1.1,2
290,Tilburg University,Netherlands,1.1,2
290,Tokyo Institute of Technology,Japan,1.1,2
290,UFMG,Brazil,1.1,3
290,UNIST,South Korea,1.1,2
290,USP,Brazil,1.1,1
290,USP-ICMC,Brazil,1.1,2
290,Univ. of Maryland - Baltimore County,United States,1.1,3
290,Univ. of Massachusetts Dartmouth,United States,1.1,1
290,University College Dublin,Ireland,1.1,1
290,University of Antwerp,Belgium,1.1,1
290,University of Arkansas,United States,1.1,2
290,University of Athens,Greece,1.1,2
290,University of Bath,United Kingdom,1.1,2
290,University of Cape Town,South Africa,1.1,1
290,University of Connecticut,United States,1.1,2
290,University of Delaware,United States,1.1,2
290,University of Duisburg-Essen,Germany,1.1,1
290,University of Düsseldorf,Germany,1.1,1
290,University of Erlangen–Nuremberg,Germany,1.1,1
290,University of Georgia,United States,1.1,2
290,University of Guelph,Canada,1.1,2
290,University of Hamburg,Germany,1.1,2
290,University of Hannover,Germany,1.1,2
290,University of Ioannina,Greece,1.1,3
290,University of Iowa,United States,1.1,1
290,University of Koblenz-Landau,Germany,1.1,1
290,University of Konstanz,Germany,1.1,1
290,University of Mainz,Germany,1.1,1
290,University of Manitoba,Canada,1.1,1
290,University of Nebraska,United States,1.1,1
290,University of Nevada,United States,1.1,1
290,University of New Hampshire,United States,1.1,1
290,University of Nottingham,United Kingdom,1.1,1
290,University of Oklahoma,United States,1.1,1
290,University of Otago,New Zealand,1.1,3
290,University of Regina,Canada,1.1,2
290,University of Salerno,Italy,1.1,1
290,University of Salzburg,Austria,1.1,2
290,University of South Carolina,United States,1.1,2
290,University of South Florida,United States,1.1,1
290,University of Strathclyde,United Kingdom,1.1,3
290,University of Tennessee,United States,1.1,1
290,University of Texas - El Paso,United States,1.1,1
290,University of Ulm,Germany,1.1,2
290,University of Vienna,Austria,1.1,1
290,Université libre de Bruxelles,Belgium,1.1,2
290,Utrecht University,Netherlands,1.1,3
290,VU Amsterdam,Netherlands,1.1,1
290,Victoria University of Wellington,New Zealand,1.1,2
290,VinUniversity,Vietnam,1.1,1
290,Wayne State University,United States,1.1,2
290,Western Sydney University,Australia,1.1,2
290,Özyeğin University,Turkey,1.1,1
393,Aalborg University,Denmark,1.0,1
393,CWI,Netherlands,1.0,1
393,Case Western Reserve University,United States,1.0,1
393,Clemson University,United States,1.0,1
393,Cleveland State University,United States,1.0,1
393,College of William and Mary,United States,1.0,1
393,Colorado School of Mines,United States,1.0,1
393,Ecole Normale Superieure de Lyon,France,1.0,1
393,Florida Atlantic University,United States,1.0,1
393,IIT Gandhinagar,India,1.0,1
393,IIT Guwahati,India,1.0,1
393,Illinois Institute of Technology,United States,1.0,1
393,KTH Royal Inst. of Technology,Sweden,1.0,1
393,Koç University,Turkey,1.0,1
393,LUMS,Pakistan,1.0,1
393,MUST,Macao,1.0,1
393,Masaryk University,Czech Republic,1.0,1
393,Mississippi State University,United States,1.0,1
393,Monash University Indonesia,Indonesia,1.0,1
393,National Cheng Kung University,Taiwan,1.0,1
393,Old Dominion University,United States,1.0,1
393,Paderborn University,Germany,1.0,1
393,Queensland Univ. of Technology,Australia,1.0,1
393,Sharif University of Technology,Iran,1.0,1
393,TeIAS,Iran,1.0,1
393,Trinity College Dublin,Ireland,1.0,1
393,Universidad Nacional de Córdoba,Argentina,1.0,1
393,Universidad de Chile,Chile,1.0,1
393,University of Alabama - Birmingham,United States,1.0,1
393,University of Bremen,Germany,1.0,1
393,University of Cologne,Germany,1.0,1
393,University of Exeter,United Kingdom,1.0,1
393,University of Fribourg,Switzerland,1.0,1
393,University of Klagenfurt,Austria,1.0,1
393,University of Luxembourg,Luxembourg,1.0,1
393,University of Memphis,United States,1.0,1
393,University of Padova,Italy,1.0,1
393,University of Siegen,Germany,1.0,1
393,University of Vermont,United States,1.0,1
393,University of Wroclaw,Poland,1.0,1
393,Università della Svizzera italiana,Switzerland,1.0,1
393,Université de Sherbrooke,Canada,1.0,1
393,Uppsala University,Sweden,1.0,1
