序号,Institution,Country/Region,Count（Geometric mean count of papers published across all areas）,Faculty（Number of faculty who have published in these areas）
173,University of Bristol,United Kingdom,1.7,11
173,University of Colorado Boulder,United States,1.7,15
173,University of Oxford,United Kingdom,1.7,13
173,University of Rochester,United States,1.7,7
187,Concordia University,Canada,1.6,10
187,Dartmouth College,United States,1.6,10
187,Hanyang University,South Korea,1.6,4
187,IIIT Hyderabad,India,1.6,9
187,IIT Jodhpur,India,1.6,6
187,Indiana University,United States,1.6,11
187,McGill University,Canada,1.6,8
187,National Taiwan University,Taiwan,1.6,12
187,Polytechnique Montreal,Canada,1.6,8
187,RWTH Aachen University,Germany,1.6,9
187,Rensselaer Polytechnic Institute,United States,1.6,8
187,TTI Chicago,United States,1.6,9
187,Univ. of California - Riverside,United States,1.6,9
187,Univ. of Modena and Reggio Emilia,Italy,1.6,6
187,University at Buffalo,United States,1.6,11
187,University of Oregon,United States,1.6,6
187,University of Stuttgart,Germany,1.6,6
187,University of Tsukuba,Japan,1.6,7
187,University of Würzburg,Germany,1.6,4
187,Waseda University,Japan,1.6,3
207,Bocconi University,Italy,1.5,9
207,City University of Macau,Macao,1.5,11
207,College of William and Mary,United States,1.5,7
207,Czech Technical University,Czech Republic,1.5,8
207,Florida International University,United States,1.5,8
207,Florida State University,United States,1.5,4
207,Hasso Plattner Institute,Germany,1.5,5
207,Heidelberg University,Germany,1.5,8
207,IIT Hyderabad,India,1.5,4
207,IIT Kharagpur,India,1.5,9
207,Kyoto University,Japan,1.5,8
207,Lehigh University,United States,1.5,4
207,Leiden University,Netherlands,1.5,6
207,UiT The Arctic Univ. of Norway,Norway,1.5,4
207,University of Bonn,Germany,1.5,3
207,University of Florida,United States,1.5,9
207,University of Liverpool,United Kingdom,1.5,6
207,University of Utah,United States,1.5,12
207,University of Western Australia,Australia,1.5,3
207,Victoria University of Wellington,New Zealand,1.5,9
207,Wayne State University,United States,1.5,3
228,AUEB,Greece,1.4,4
228,Aarhus University,Denmark,1.4,7
228,Case Western Reserve University,United States,1.4,6
228,Drexel University,United States,1.4,4
228,ETS Montreal,Canada,1.4,5
228,IIIT Delhi,India,1.4,7
228,Iowa State University,United States,1.4,7
228,KTH Royal Inst. of Technology,Sweden,1.4,4
228,KU Leuven,Belgium,1.4,6
228,Politecnico di Milano,Italy,1.4,6
228,Portland State University,United States,1.4,4
228,Ruhr-University Bochum,Germany,1.4,4
228,Stevens Institute of Technology,United States,1.4,7
228,TU Dortmund,Germany,1.4,7
228,TU Eindhoven,Netherlands,1.4,4
228,Temple University,United States,1.4,7
228,Tufts University,United States,1.4,7
228,Tulane University,United States,1.4,5
228,Univ. of Maryland - Baltimore County,United States,1.4,9
228,University of Arizona,United States,1.4,5
228,University of Cincinnati,United States,1.4,4
228,University of Connecticut,United States,1.4,6
228,University of Georgia,United States,1.4,6
228,University of Pittsburgh,United States,1.4,6
228,University of Southampton,United Kingdom,1.4,7
228,University of Texas at Arlington,United States,1.4,5
228,University of Vienna,Austria,1.4,7
228,University of Warsaw,Poland,1.4,5
228,University of York,United Kingdom,1.4,2
228,University of Zurich,Switzerland,1.4,3
258,Ariel University,Israel,1.3,4
258,Augusta University,United States,1.3,4
258,CRIStAL,France,1.3,7
258,Cleveland State University,United States,1.3,5
258,Dalhousie University,Canada,1.3,5
258,East China Normal University,China,1.3,5
258,Ecole Normale Superieure,France,1.3,4
258,Graz University of Technology,Austria,1.3,6
258,IIT Madras,India,1.3,6
258,IIT Patna,India,1.3,4
258,IT University of Copenhagen,Denmark,1.3,4
258,Illinois Institute of Technology,United States,1.3,2
258,Kempelen Institute - KInIT,Slovakia,1.3,5
258,Kyung Hee University,South Korea,1.3,4
258,NAIST,Japan,1.3,2
258,NTUA,Greece,1.3,3
258,National Cheng Kung University,Taiwan,1.3,5
258,Radboud University,Netherlands,1.3,5
258,Royal Holloway Univ. of London,United Kingdom,1.3,4
258,TU Berlin,Germany,1.3,6
258,TU Dresden,Germany,1.3,6
258,UC Chile,Chile,1.3,6
258,University of Auckland,New Zealand,1.3,5
258,University of Bath,United Kingdom,1.3,3
258,University of Delaware,United States,1.3,3
258,University of Exeter,United Kingdom,1.3,6
258,University of Freiburg,Germany,1.3,3
258,University of Hamburg,Germany,1.3,5
258,University of Helsinki,Finland,1.3,6
258,University of Iowa,United States,1.3,4
258,University of Kentucky,United States,1.3,2
258,University of Memphis,United States,1.3,3
258,University of Nebraska - Omaha,United States,1.3,3
258,University of New Hampshire,United States,1.3,4
258,University of Nottingham,United Kingdom,1.3,5
258,University of Ottawa,Canada,1.3,3
258,University of Pisa,Italy,1.3,3
258,University of South Carolina,United States,1.3,7
258,University of Texas - El Paso,United States,1.3,2
258,Université Paris Dauphine,France,1.3,5
258,Washington State University,United States,1.3,6
258,Weizmann Institute of Science,Israel,1.3,6
258,York University,Canada,1.3,5
301,Auburn University,United States,1.2,5
301,Clemson University,United States,1.2,3
301,Colorado State University,United States,1.2,3
301,DTU,Denmark,1.2,4
301,EURECOM,France,1.2,3
301,Georgia State University,United States,1.2,5
301,HSE University,Russia,1.2,4
301,Heriot-Watt University,United Kingdom,1.2,5
301,Humboldt University of Berlin,Germany,1.2,2
301,IIT Kanpur,India,1.2,3
301,JKU Linz,Austria,1.2,1
301,Jilin University,China,1.2,2
301,Koç University,Turkey,1.2,2
301,Kyungpook National University,South Korea,1.2,4
301,Louisiana State University,United States,1.2,3
301,NJIT,United States,1.2,4
301,NYU Abu Dhabi,United Arab Emirates,1.2,3
301,NYU Shanghai,China,1.2,3
301,National Tsing Hua University,Taiwan,1.2,3
301,New York Tech,United States,1.2,2
301,Queen’s University,Canada,1.2,3
301,Sharif University of Technology,Iran,1.2,2
301,Syracuse University,United States,1.2,5
301,TU Clausthal,Germany,1.2,2
301,The University of Alabama,United States,1.2,1
301,Tokyo Institute of Technology,Japan,1.2,2
301,UFMG,Brazil,1.2,4
301,USP,Brazil,1.2,3
301,University at Albany - SUNY,United States,1.2,2
301,University of A Coruña,Spain,1.2,3
301,University of Aberdeen,United Kingdom,1.2,3
301,University of Antwerp,Belgium,1.2,3
301,University of Bern,Switzerland,1.2,1
301,University of Crete,Greece,1.2,3
301,University of Fribourg,Switzerland,1.2,1
301,University of Hannover,Germany,1.2,3
301,University of Houston,United States,1.2,5
301,University of Klagenfurt,Austria,1.2,2
301,University of Leeds,United Kingdom,1.2,4
301,University of Lübeck,Germany,1.2,2
301,University of Massachusetts Lowell,United States,1.2,4
301,University of Nebraska,United States,1.2,2
301,University of North Texas,United States,1.2,4
301,University of Padova,Italy,1.2,4
301,University of South Florida,United States,1.2,4
301,University of Strathclyde,United Kingdom,1.2,2
301,University of Tennessee,United States,1.2,3
301,University of Texas at San Antonio,United States,1.2,5
301,University of Twente,Netherlands,1.2,4
301,Utrecht University,Netherlands,1.2,5
301,VU Amsterdam,Netherlands,1.2,2
301,VinUniversity,Vietnam,1.2,6
301,West Virginia University,United States,1.2,2
301,Yangzhou University,China,1.2,5
355,BITS Pilani,India,1.1,1
355,Bauhaus University Weimar,Germany,1.1,1
355,Baylor University,United States,1.1,2
355,Beijing Institute of Technology,China,1.1,2
355,Bielefeld University,Germany,1.1,2
355,Birkbeck University of London,United Kingdom,1.1,3
355,Brandeis University,United States,1.1,3
355,Brigham Young University,United States,1.1,2
355,Brno University of Technology,Czech Republic,1.1,2
355,Brunel University London,United Kingdom,1.1,1
355,CMI,India,1.1,1
355,Carleton University,Canada,1.1,1
355,Chalmers/GU,Sweden,1.1,2
355,City University of London,United Kingdom,1.1,2
355,Durham University,United Kingdom,1.1,2
355,Ecole Normale Superieure de Lyon,France,1.1,2
355,Ecole Normale Superieure de Rennes,France,1.1,1
355,Florida Atlantic University,United States,1.1,1
355,Freie Universitaet Berlin,Germany,1.1,1
355,GSSI,Italy,1.1,2
355,Goethe University Frankfurt,Germany,1.1,1
355,IIT (BHU) Varanasi,India,1.1,1
355,IIT Gandhinagar,India,1.1,3
355,IIT Guwahati,India,1.1,1
355,IIT Roorkee,India,1.1,1
355,IMDEA Software Institute,Spain,1.1,2
355,IPI PAN,Poland,1.1,1
355,ISI Kolkata,India,1.1,4
355,IUPUI,United States,1.1,2
355,KIIT Bhubaneswar,India,1.1,1
355,Kent State University,United States,1.1,2
355,Loughborough University,United Kingdom,1.1,3
355,Lund University,Sweden,1.1,1
355,MUST,Macao,1.1,3
355,Masaryk University,Czech Republic,1.1,3
355,Maynooth University,Ireland,1.1,1
355,McMaster University,Canada,1.1,3
355,Memorial Univ. of Newfoundland,Canada,1.1,1
355,Middle East Technical University,Turkey,1.1,2
355,Missouri S&amp;T,United States,1.1,3
355,Mohammed VI Polytechnic University,Morocco,1.1,2
355,Monash University Indonesia,Indonesia,1.1,1
355,Montana State University,United States,1.1,1
355,New Mexico State University,United States,1.1,2
355,Northern Arizona University,United States,1.1,1
355,Oakland University,United States,1.1,2
355,PTIT,Vietnam,1.1,2
355,PUC-RIO,Brazil,1.1,2
355,Paderborn University,Germany,1.1,1
355,Plaksha University,India,1.1,1
355,Queensland Univ. of Technology,Australia,1.1,2
355,SIU Carbondale,United States,1.1,1
355,SUAT,China,1.1,2
355,Southeast University,China,1.1,1
355,TU Kaiserslautern,Germany,1.1,3
355,Tata Inst. of Fundamental Research,India,1.1,2
355,Texas Tech University,United States,1.1,2
355,The Catholic University of Korea,South Korea,1.1,2
355,Towson University,United States,1.1,2
355,Trinity College Dublin,Ireland,1.1,2
355,UFPE,Brazil,1.1,1
355,UFRGS,Brazil,1.1,2
355,UNICAMP,Brazil,1.1,1
355,Univ. of Missouri - Kansas City,United States,1.1,3
355,Universidad de Zaragoza,Spain,1.1,3
355,University College Dublin,Ireland,1.1,2
355,University of Arkansas,United States,1.1,2
355,University of Athens,Greece,1.1,1
355,University of Augsburg,Germany,1.1,3
355,University of Bamberg,Germany,1.1,1
355,University of Basel,Switzerland,1.1,3
355,University of Cagliari,Italy,1.1,2
355,University of Calgary,Canada,1.1,3
355,University of Catania,Italy,1.1,2
355,University of Cologne,Germany,1.1,1
355,University of Dundee,United Kingdom,1.1,1
355,University of Düsseldorf,Germany,1.1,3
355,University of Erlangen–Nuremberg,Germany,1.1,1
355,University of Essex,United Kingdom,1.1,2
355,University of Groningen,Netherlands,1.1,3
355,University of Guelph,Canada,1.1,2
355,University of Göttingen,Germany,1.1,4
355,University of Hildesheim,Germany,1.1,1
355,University of Innsbruck,Austria,1.1,1
355,University of Ioannina,Greece,1.1,2
355,University of Kansas,United States,1.1,2
355,University of Kassel,Germany,1.1,2
355,University of Kent,United Kingdom,1.1,1
355,University of Koblenz-Landau,Germany,1.1,1
355,University of Konstanz,Germany,1.1,1
355,University of Leipzig,Germany,1.1,1
355,University of Magdeburg,Germany,1.1,1
355,University of Malaya,Malaysia,1.1,1
355,University of Massachusetts Boston,United States,1.1,1
355,University of Missouri,United States,1.1,1
355,University of Nevada,United States,1.1,1
355,University of Oklahoma,United States,1.1,2
355,University of Potsdam,Germany,1.1,1
355,University of Regensburg,Germany,1.1,2
355,University of Salerno,Italy,1.1,1
355,University of Siegen,Germany,1.1,2
355,University of Szeged,Hungary,1.1,1
355,University of Trier,Germany,1.1,1
355,University of Vermont,United States,1.1,2
355,University of Victoria,Canada,1.1,2
355,University of Waikato,New Zealand,1.1,2
355,University of Wollongong,Australia,1.1,3
355,University of Wroclaw,Poland,1.1,1
355,Università della Svizzera italiana,Switzerland,1.1,2
355,Université Jean Monnet,France,1.1,4
355,Université Laval,Canada,1.1,3
355,Université du Québec à Montréal,Canada,1.1,1
355,Université libre de Bruxelles,Belgium,1.1,1
355,Uppsala University,Sweden,1.1,2
355,Utah State University,United States,1.1,2
355,Worcester Polytechnic Institute,United States,1.1,5
471,BITS Pilani-Goa,India,1.0,1
471,BUET,Bangladesh,1.0,1
471,Bilkent University,Turkey,1.0,1
471,Binghamton University,United States,1.0,1
471,Boston College,United States,1.0,1
471,Bundeswehr University Munich,Germany,1.0,1
471,CUNY,United States,1.0,1
471,CWI,Netherlands,1.0,1
471,Colorado School of Mines,United States,1.0,1
471,DAIICT,India,1.0,1
471,DePaul University,United States,1.0,1
471,George Washington University,United States,1.0,2
471,IIIT Bangalore,India,1.0,1
471,IMDEA Networks Institute,Spain,1.0,2
471,IMSc,India,1.0,1
471,IPM,Iran,1.0,1
471,Malmö University,Sweden,1.0,1
471,Middlesex University,United Kingdom,1.0,1
471,NTNU,Norway,1.0,1
471,North Dakota State University,United States,1.0,1
471,Nova Southeastern University,United States,1.0,1
471,Old Dominion University,United States,1.0,1
471,Open University UK,United Kingdom,1.0,1
471,Qatar University,Qatar,1.0,1
471,Saint Louis University,United States,1.0,1
471,Toronto Metropolitan University,Canada,1.0,1
471,UAEU,United Arab Emirates,1.0,1
471,UCCS,United States,1.0,1
471,UNC - Greensboro,United States,1.0,1
471,Univ. of Massachusetts Dartmouth,United States,1.0,1
471,Universidad Rey Juan Carlos,Spain,1.0,1
471,Universidad de Chile,Chile,1.0,1
471,Universidad de los Andes,Colombia,1.0,1
471,Universidade NOVA de Lisboa,Portugal,1.0,1
471,University of Bayreuth,Germany,1.0,1
471,University of Bergen,Norway,1.0,1
471,University of Idaho,United States,1.0,1
471,University of Kiel,Germany,1.0,1
471,University of Louisville,United States,1.0,1
471,University of Malta,Malta,1.0,1
471,University of Manitoba,Canada,1.0,2
471,University of Mannheim,Germany,1.0,1
471,University of Münster,Germany,1.0,1
471,University of New Orleans,United States,1.0,1
471,University of Oldenburg,Germany,1.0,1
471,University of Otago,New Zealand,1.0,1
471,University of Passau,Germany,1.0,1
471,University of Piraeus,Greece,1.0,1
471,University of Salzburg,Austria,1.0,1
471,University of Southern Mississippi,United States,1.0,1
471,University of St Andrews,United Kingdom,1.0,1
471,University of Tartu,Estonia,1.0,1
471,University of Ulm,Germany,1.0,1
471,Virginia Commonwealth University,United States,1.0,1
471,Western Sydney University,Australia,1.0,1
